row_idx,col_idx,nH,colDen,tg_guess,final_Tg,attempt_number,attempt_type,converged,repeat_equilibrium,co_int_TB,error_message
61,9,2915.0530628251786,3.511191734215142e+18,5.12,903.1458639748748,1,successful,True,0,0.00032379666584874637,
61,10,2915.0530628251786,4.0370172585965496e+18,5.12,902.8207992910568,1,successful,True,0,0.0003727995552015772,
61,11,2915.0530628251786,4.641588833612792e+18,5.12,902.4601246051926,1,successful,True,0,0.00042925057942349865,
61,12,2915.0530628251786,5.336699231206302e+18,5.12,902.0585481268691,1,successful,True,0,0.0004942920760980037,
61,13,2915.0530628251786,6.135907273413189e+18,5.12,901.6099300767797,1,successful,True,0,0.0005692452165677956,
61,14,2915.0530628251786,7.054802310718631e+18,5.12,901.1072743651706,1,successful,True,0,0.0006556384991871191,
61,15,2915.0530628251786,8.111308307896889e+18,5.12,900.5425184451369,1,successful,True,0,0.000755242131015068,
61,16,2915.0530628251786,9.32603346883218e+18,5.12,899.906889409825,1,successful,True,0,0.0008701098729784792,
61,17,2915.0530628251786,1.0722672220103254e+19,5.12,899.1925723909305,1,successful,True,0,0.0010026352048915458,
61,18,2915.0530628251786,1.2328467394420634e+19,5.12,898.384541748095,1,successful,True,0,0.0011555770752549905,
61,19,2915.0530628251786,1.4174741629268077e+19,5.12,897.4688427789367,1,successful,True,0,0.0013321559174943303,
61,20,2915.0530628251786,1.62975083462064e+19,5.12,896.4294414117526,1,successful,True,0,0.001536124614286589,
61,21,2915.0530628251786,1.8738174228603867e+19,5.12,895.2479494557595,1,successful,True,0,0.0017718639071372493,
61,22,2915.0530628251786,2.1544346900318777e+19,5.12,893.9032705610471,1,successful,True,0,0.0020444978289727756,
61,23,2915.0530628251786,2.4770763559917138e+19,5.12,892.3711636668377,1,successful,True,0,0.0023600344409933135,
61,24,2915.0530628251786,2.848035868435793e+19,5.12,890.6238795101425,1,successful,True,0,0.002725534564851631,
61,25,2915.0530628251786,3.2745491628777316e+19,5.12,888.6295880976498,1,successful,True,0,0.00314932177237919,
61,26,2915.0530628251786,3.764935806792456e+19,5.12,886.3517943188245,1,successful,True,0,0.0036412405488325545,
61,27,2915.0530628251786,4.328761281083062e+19,5.12,883.2630835904888,1,successful,True,0,0.004232951945562461,
61,28,2915.0530628251786,4.9770235643320934e+19,5.12,879.4186764651399,1,successful,True,0,0.004942780369193167,
61,29,2915.0530628251786,5.72236765935022e+19,5.12,875.1321285369046,1,successful,True,0,0.005777152968357969,
61,30,2915.0530628251786,6.579332246575709e+19,5.12,870.33916758043,1,successful,True,0,0.0067597992902984115,
61,31,2915.0530628251786,7.56463327554629e+19,5.12,864.9662400229113,1,successful,True,0,0.0079196087078059,
61,32,2915.0530628251786,8.697490026177798e+19,5.12,858.9292852037087,1,successful,True,0,0.009291962206950635,
61,33,2915.0530628251786,1e+20,5.12,850.5880518780289,1,successful,True,0,0.011074187885084777,
61,34,2915.0530628251786,1.1497569953977403e+20,5.12,840.440948051326,1,successful,True,0,0.01332618056635926,
61,35,2915.0530628251786,1.3219411484660287e+20,5.12,829.1343234208454,1,successful,True,0,0.016079412988007333,
61,36,2915.0530628251786,1.5199110829529268e+20,5.12,816.5003607910902,1,successful,True,0,0.019462175635942842,
61,37,2915.0530628251786,1.747528400007683e+20,5.12,802.3452321949877,1,successful,True,0,0.023642242454446478,
61,38,2915.0530628251786,2.009233002565054e+20,5.12,786.5777299606145,1,successful,True,0,0.028857963020719985,
61,39,2915.0530628251786,2.310129700083158e+20,5.12,768.85891697135,1,successful,True,0,0.03540467833016562,
61,40,2915.0530628251786,2.6560877829466948e+20,5.12,748.8708499181174,1,successful,True,0,0.043689950552806334,
61,41,2915.0530628251786,3.053855508833413e+20,5.12,726.2214271541718,1,successful,True,0,0.054243293406920676,
61,42,2915.0530628251786,3.5111917342151416e+20,5.12,700.528365069312,1,successful,True,0,0.06789104519436641,
61,43,2915.0530628251786,4.03701725859655e+20,5.12,671.3382138810247,1,successful,True,0,0.08613635924754207,
61,44,2915.0530628251786,4.641588833612792e+20,5.12,626.1510209711788,1,successful,True,0,0.11907400472276738,
61,45,2915.0530628251786,5.336699231206302e+20,5.12,552.561603408226,1,successful,True,0,0.1899282670390647,
61,46,2915.0530628251786,6.135907273413189e+20,5.12,459.1401967358407,1,successful,True,0,0.32716847374916125,
61,47,2915.0530628251786,7.054802310718631e+20,5.12,329.89560670149564,1,successful,True,0,0.677075994792353,
61,48,2915.0530628251786,8.11130830789689e+20,5.12,9.835124468156172,1,successful,True,0,47.82007221940614,
61,49,2915.0530628251786,9.32603346883218e+20,5.12,9.606995581335163,1,successful,True,0,51.49167818441501,
61,50,2915.0530628251786,1.0722672220103254e+21,5.12,9.42816377192451,1,successful,True,0,54.52268689866218,
61,51,2915.0530628251786,1.2328467394420634e+21,5.12,9.273945780320723,1,successful,True,0,56.945472178857464,
61,52,2915.0530628251786,1.4174741629268077e+21,5.12,9.120129772076378,1,successful,True,0,58.77602175217924,
61,53,2915.0530628251786,1.6297508346206403e+21,5.12,8.963593498559145,1,successful,True,0,59.97502069096326,
61,54,2915.0530628251786,1.8738174228603868e+21,5.12,8.795505537079169,1,successful,True,0,60.52541773190081,
61,55,2915.0530628251786,2.154434690031878e+21,5.12,8.606000888672881,1,successful,True,0,60.40586598346141,
61,56,2915.0530628251786,2.477076355991714e+21,5.12,8.387815098964085,1,successful,True,0,59.59130003192866,
61,57,2915.0530628251786,2.848035868435793e+21,5.12,8.136015803991866,1,successful,True,0,58.06369703890179,
61,58,2915.0530628251786,3.2745491628777317e+21,5.12,7.848121980929142,1,successful,True,0,55.82311827644276,
61,59,2915.0530628251786,3.7649358067924557e+21,5.12,7.524502938629867,1,successful,True,0,52.89953217404536,
61,60,2915.0530628251786,4.3287612810830613e+21,5.12,7.168656354173845,1,successful,True,0,49.363143564092795,
61,61,2915.0530628251786,4.977023564332093e+21,5.12,6.789016648280502,1,successful,True,0,45.343550370002966,
61,62,2915.0530628251786,5.72236765935022e+21,5.12,6.398602168591039,1,successful,True,0,41.03415158140828,
61,63,2915.0530628251786,6.57933224657571e+21,5.12,6.015941864119841,1,successful,True,0,36.69909089429546,
61,64,2915.0530628251786,7.56463327554629e+21,5.12,5.665514990407937,1,successful,True,0,32.67157789122046,
61,65,2915.0530628251786,8.697490026177799e+21,5.12,5.375467716885989,1,successful,True,0,29.319402082910617,
61,66,2915.0530628251786,1e+22,5.12,5.170580042013049,1,successful,True,0,26.955924480146734,
61,67,2915.0530628251786,1.1497569953977404e+22,5.12,5.061428331887898,1,successful,True,0,25.71415864820827,
61,68,2915.0530628251786,1.3219411484660287e+22,5.12,5.038233505366124,1,successful,True,0,25.482457451595526,
61,69,2915.0530628251786,1.519911082952927e+22,5.12,5.076638122383462,1,successful,True,0,25.977538466092675,
61,70,2915.0530628251786,1.747528400007683e+22,5.12,5.150190559159843,1,successful,True,0,26.890592067470894,
61,71,2915.0530628251786,2.009233002565054e+22,5.12,5.239221227352425,1,successful,True,0,27.99043299656311,
61,72,2915.0530628251786,2.310129700083158e+22,5.12,5.33267280371926,1,successful,True,0,29.145751489466626,
61,73,2915.0530628251786,2.6560877829466947e+22,5.12,5.425712897546637,1,successful,True,0,30.298333714949756,
61,74,2915.0530628251786,3.0538555088334123e+22,5.12,5.516849369491086,1,successful,True,0,31.429677447321286,
61,75,2915.0530628251786,3.511191734215142e+22,5.12,5.606091152966363,1,successful,True,0,32.53938712087497,
61,76,2915.0530628251786,4.037017258596549e+22,5.12,5.6942470193289605,1,successful,True,0,33.63691319791225,
61,77,2915.0530628251786,4.641588833612792e+22,5.12,5.7831531173089035,1,successful,True,0,34.744489163191766,
61,78,2915.0530628251786,5.336699231206302e+22,5.12,5.877079749135573,1,successful,True,0,35.91463783684145,
61,79,2915.0530628251786,6.135907273413189e+22,5.12,5.985624735608763,1,successful,True,0,37.266365285111966,
61,80,2915.0530628251786,7.054802310718631e+22,5.12,6.121999157316279,1,successful,True,0,38.96490850238587,
61,81,2915.0530628251786,8.11130830789689e+22,5.12,6.287076209929976,1,successful,True,0,41.02395912920266,
61,82,2915.0530628251786,9.32603346883218e+22,5.12,6.468288484861479,1,successful,True,0,43.289215358794024,
61,83,2915.0530628251786,1.0722672220103254e+23,5.12,6.656225440018703,1,successful,True,0,45.64353592725152,
61,84,2915.0530628251786,1.2328467394420634e+23,5.12,6.8471261245314965,1,successful,True,0,48.03911510854055,
61,85,2915.0530628251786,1.4174741629268077e+23,5.12,7.039907399632437,1,successful,True,0,50.461244932953406,
61,86,2915.0530628251786,1.62975083462064e+23,5.12,7.234832648086783,1,successful,True,0,52.912002187086095,
61,87,2915.0530628251786,1.8738174228603868e+23,5.12,7.433039795579284,1,successful,True,0,55.40446373564236,
61,88,2915.0530628251786,2.1544346900318955e+23,5.12,7.636145865563655,1,successful,True,0,57.95775199278364,
61,89,2915.0530628251786,2.477076355991714e+23,5.12,7.845781220461518,1,successful,True,0,60.59108853321385,
61,90,2915.0530628251786,2.848035868435793e+23,5.12,8.063106616513473,1,successful,True,0,63.31754821037934,
61,91,2915.0530628251786,3.2745491628777314e+23,5.12,8.288412132104256,1,successful,True,0,66.13880155485447,
61,92,2915.0530628251786,3.764935806792487e+23,5.12,8.520937908465491,1,successful,True,0,69.04266958214443,
61,93,2915.0530628251786,4.328761281083061e+23,5.12,8.759035393448395,1,successful,True,0,72.00505429707336,
61,94,2915.0530628251786,4.977023564332094e+23,5.12,9.000693454951323,1,successful,True,0,74.99659253087039,
61,95,2915.0530628251786,5.72236765935022e+23,5.12,9.244227746453639,1,successful,True,0,77.99145323244639,
61,96,2915.0530628251786,6.57933224657571e+23,5.12,9.488829355259707,1,successful,True,0,80.97434347234874,
61,97,2915.0530628251786,7.56463327554629e+23,5.12,9.734718972584174,1,successful,True,0,83.9424183383472,
61,98,2915.0530628251786,8.6974900261778e+23,5.12,9.982898230385462,1,successful,True,0,86.90196161104402,
61,99,2915.0530628251786,1e+24,5.12,10.235230167789549,1,successful,True,0,89.86919626960184,
62,0,3199.2671377973843,1e+18,5.12,815.7496076830445,1,successful,True,0,0.00010801980251310038,
62,1,3199.2671377973843,1.1497569953977403e+18,5.12,815.5838964178173,1,successful,True,0,0.00012432651148628187,
62,2,3199.2671377973843,1.3219411484660288e+18,5.12,815.4083403003456,1,successful,True,0,0.00014309807463740076,
62,3,3199.2671377973843,1.5199110829529393e+18,5.12,815.2214872734432,1,successful,True,0,0.00016470808073610255,
62,4,3199.2671377973843,1.747528400007683e+18,5.12,815.0216461124435,1,successful,True,0,0.00018958710299478323,
62,5,3199.2671377973843,2.0092330025650542e+18,5.12,814.8068842471677,1,successful,True,0,0.00021823145281927556,
62,6,3199.2671377973843,2.310129700083158e+18,5.12,814.5749710650311,1,successful,True,0,0.0002512133926144253,
62,7,3199.2671377973843,2.6560877829466947e+18,5.12,814.3233692702926,1,successful,True,0,0.000289192865579307,
62,8,3199.2671377973843,3.0538555088334126e+18,5.12,814.0491525026104,1,successful,True,0,0.000332931246044756,
62,9,3199.2671377973843,3.511191734215142e+18,5.12,813.7489406387916,1,successful,True,0,0.0003833072890869215,
62,10,3199.2671377973843,4.0370172585965496e+18,5.12,813.4188334816208,1,successful,True,0,0.00044133568380404524,
62,11,3199.2671377973843,4.641588833612792e+18,5.12,813.0543772896469,1,successful,True,0,0.0005081884943332974,
62,12,3199.2671377973843,5.336699231206302e+18,5.12,812.6504822513214,1,successful,True,0,0.000585220260343514,
62,13,3199.2671377973843,6.135907273413189e+18,5.12,812.2012344624817,1,successful,True,0,0.0006739978703008713,
62,14,3199.2671377973843,7.054802310718631e+18,5.12,811.6998583010432,1,successful,True,0,0.0007763348019686819,
62,15,3199.2671377973843,8.111308307896889e+18,5.12,811.1385892087256,1,successful,True,0,0.0008943316209600754,
62,16,3199.2671377973843,9.32603346883218e+18,5.12,810.5084858134159,1,successful,True,0,0.0010304240393252898,
62,17,3199.2671377973843,1.0722672220103254e+19,5.12,809.7992770823586,1,successful,True,0,0.0011874393437554705,
62,18,3199.2671377973843,1.2328467394420634e+19,5.12,808.9991833295765,1,successful,True,0,0.0013686632221747393,
62,19,3199.2671377973843,1.4174741629268077e+19,5.12,808.0946588999666,1,successful,True,0,0.001577919855137322,
62,20,3199.2671377973843,1.62975083462064e+19,5.12,807.0701229691017,1,successful,True,0,0.0018196676024269341,
62,21,3199.2671377973843,1.8738174228603867e+19,5.12,805.9077536193595,1,successful,True,0,0.0020991122270208732,
62,22,3199.2671377973843,2.1544346900318777e+19,5.12,804.5870014931005,1,successful,True,0,0.0024223474964279366,
62,23,3199.2671377973843,2.4770763559917138e+19,5.12,803.0843708022123,1,successful,True,0,0.0027965200869764658,
62,24,3199.2671377973843,2.848035868435793e+19,5.12,801.3728572974711,1,successful,True,0,0.0032300364360442592,
62,25,3199.2671377973843,3.2745491628777316e+19,5.12,799.4264197942193,1,successful,True,0,0.0037329089046251778,
62,26,3199.2671377973843,3.764935806792456e+19,5.12,797.2186634127844,1,successful,True,0,0.004317126477686434,
62,27,3199.2671377973843,4.328761281083062e+19,5.12,794.1384699751495,1,successful,True,0,0.005020941795066586,
62,28,3199.2671377973843,4.9770235643320934e+19,5.12,790.2585620231093,1,successful,True,0,0.0058665191894073584,
62,29,3199.2671377973843,5.72236765935022e+19,5.12,785.9503272882918,1,successful,True,0,0.006861432652242743,
62,30,3199.2671377973843,6.579332246575709e+19,5.12,781.1513507095108,1,successful,True,0,0.00803442910756704,
62,31,3199.2671377973843,7.56463327554629e+19,5.12,775.7116298400498,1,successful,True,0,0.009426798155756488,
62,32,3199.2671377973843,8.697490026177798e+19,5.12,767.0374794724856,1,successful,True,0,0.011315902330918722,
62,33,3199.2671377973843,1e+20,5.12,757.4703015795075,1,successful,True,0,0.013613709425644454,
62,34,3199.2671377973843,1.1497569953977403e+20,5.12,746.8782258275573,1,successful,True,0,0.016417956151739518,
62,35,3199.2671377973843,1.3219411484660287e+20,5.12,735.1004983440434,1,successful,True,0,0.01985191139657815,
62,36,3199.2671377973843,1.5199110829529268e+20,5.12,721.9758667587895,1,successful,True,0,0.024085790083316086,
62,37,3199.2671377973843,1.747528400007683e+20,5.12,707.3021000715178,1,successful,True,0,0.029338790933597557,
62,38,3199.2671377973843,2.009233002565054e+20,5.12,690.9789396744964,1,successful,True,0,0.03591822067556824,
62,39,3199.2671377973843,2.310129700083158e+20,5.12,672.7554389931231,1,successful,True,0,0.04423097392899256,
62,40,3199.2671377973843,2.6560877829466948e+20,5.12,652.2169185420279,1,successful,True,0,0.05482466549461238,
62,41,3199.2671377973843,3.053855508833413e+20,5.12,628.9947286701495,1,successful,True,0,0.06848679232004136,
62,42,3199.2671377973843,3.5111917342151416e+20,5.12,602.6480690041168,1,successful,True,0,0.0863583584741034,
62,43,3199.2671377973843,4.03701725859655e+20,5.12,566.0476479841238,1,successful,True,0,0.11506899871599066,
62,44,3199.2671377973843,4.641588833612792e+20,5.12,492.8092784199851,1,successful,True,0,0.18579452957411585,
62,45,3199.2671377973843,5.336699231206302e+20,5.12,398.4669278184865,1,successful,True,0,0.32990123836855534,
62,46,3199.2671377973843,6.135907273413189e+20,5.12,256.7764815834373,1,successful,True,0,0.7802267782721447,
62,47,3199.2671377973843,7.054802310718631e+20,5.12,9.776177712898736,1,successful,True,0,44.16819413164536,
62,48,3199.2671377973843,8.11130830789689e+20,5.12,9.554247130894527,1,successful,True,0,48.098619743664955,
62,49,3199.2671377973843,9.32603346883218e+20,5.12,9.38853112488774,1,successful,True,0,51.458164203194826,
62,50,3199.2671377973843,1.0722672220103254e+21,5.12,9.253431474973475,1,successful,True,0,54.27669670118511,
62,51,3199.2671377973843,1.2328467394420634e+21,5.12,9.13125407381502,1,successful,True,0,56.55961269350957,
62,52,3199.2671377973843,1.4174741629268077e+21,5.12,9.00187807964647,1,successful,True,0,58.303372075903454,
62,53,3199.2671377973843,1.6297508346206403e+21,5.12,8.865696948211635,1,successful,True,0,59.455998415954554,
62,54,3199.2671377973843,1.8738174228603868e+21,5.12,8.713348191602662,1,successful,True,0,59.992938976150946,
62,55,3199.2671377973843,2.154434690031878e+21,5.12,8.536519295695301,1,successful,True,0,59.88331315833696,
62,56,3199.2671377973843,2.477076355991714e+21,5.12,8.328948518339521,1,successful,True,0,59.09586291157814,
62,57,3199.2671377973843,2.848035868435793e+21,5.12,8.086376871335556,1,successful,True,0,57.608452027471785,
62,58,3199.2671377973843,3.2745491628777317e+21,5.12,7.806792614870106,1,successful,True,0,55.41837572838712,
62,59,3199.2671377973843,3.7649358067924557e+21,5.12,7.490899014861546,1,successful,True,0,52.55372720433592,
62,60,3199.2671377973843,4.3287612810830613e+21,5.12,7.142478325919216,1,successful,True,0,49.08371389893458,
62,61,3199.2671377973843,4.977023564332093e+21,5.12,6.770095543644679,1,successful,True,0,45.13675131378836,
62,62,3199.2671377973843,5.72236765935022e+21,5.12,6.386920279413423,1,successful,True,0,40.905574179193856,
62,63,3199.2671377973843,6.57933224657571e+21,5.12,6.011594746003123,1,successful,True,0,36.65356974811697,
62,64,3199.2671377973843,7.56463327554629e+21,5.12,5.668538061337048,1,successful,True,0,32.71155177255934,
62,65,3199.2671377973843,8.697490026177799e+21,5.12,5.385516277974268,1,successful,True,0,29.44158231654073,
62,66,3199.2671377973843,1e+22,5.12,5.1865512064303445,1,successful,True,0,27.14751894946455,
62,67,3199.2671377973843,1.1497569953977404e+22,5.12,5.0813653268830095,1,successful,True,0,25.95240582258315,
62,68,3199.2671377973843,1.3219411484660287e+22,5.12,5.059772034878738,1,successful,True,0,25.739971467222475,
62,69,3199.2671377973843,1.519911082952927e+22,5.12,5.097673581849992,1,successful,True,0,26.229810428893096,
62,70,3199.2671377973843,1.747528400007683e+22,5.12,5.169226816668158,1,successful,True,0,27.119905465487744,
62,71,3199.2671377973843,2.009233002565054e+22,5.12,5.255315681094936,1,successful,True,0,28.185291762536234,
62,72,3199.2671377973843,2.310129700083158e+22,5.12,5.345181385507738,1,successful,True,0,29.298029543366297,
62,73,3199.2671377973843,2.6560877829466947e+22,5.12,5.434061252848394,1,successful,True,0,30.400653169842187,
62,74,3199.2671377973843,3.0538555088334123e+22,5.12,5.52039838653983,1,successful,True,0,31.47382972070342,
62,75,3199.2671377973843,3.511191734215142e+22,5.12,5.604082462856619,1,successful,True,0,32.515674560827485,
62,76,3199.2671377973843,4.037017258596549e+22,5.12,5.685814298007303,1,successful,True,0,33.534276813956616,
62,77,3199.2671377973843,4.641588833612792e+22,5.12,5.767424671538187,1,successful,True,0,34.55175405333676,
62,78,3199.2671377973843,5.336699231206302e+22,5.12,5.853475235982136,1,successful,True,0,35.62414972038363,
62,79,3199.2671377973843,6.135907273413189e+22,5.12,5.954461853678205,1,successful,True,0,36.88145862518874,
62,80,3199.2671377973843,7.054802310718631e+22,5.12,6.0847347880103415,1,successful,True,0,38.502937107550416,
62,81,3199.2671377973843,8.11130830789689e+22,5.12,6.245007308017431,1,successful,True,0,40.500415522947314,
62,82,3199.2671377973843,9.32603346883218e+22,5.12,6.4217222642804845,1,successful,True,0,42.707523165078385,
62,83,3199.2671377973843,1.0722672220103254e+23,5.12,6.604960788664792,1,successful,True,0,45.00091321854068,
62,84,3199.2671377973843,1.2328467394420634e+23,5.12,6.790867249030587,1,successful,True,0,47.33164503507186,
62,85,3199.2671377973843,1.4174741629268077e+23,5.12,6.978372909476377,1,successful,True,0,49.685216091696006,
62,86,3199.2671377973843,1.62975083462064e+23,5.12,7.167741946854166,1,successful,True,0,52.06372997275454,
62,87,3199.2671377973843,1.8738174228603868e+23,5.12,7.3600652811766905,1,successful,True,0,54.479680693809314,
62,88,3199.2671377973843,2.1544346900318955e+23,5.12,7.556871638508365,1,successful,True,0,56.95107956010669,
62,89,3199.2671377973843,2.477076355991714e+23,5.12,nan,1,exception,False,0,nan,convergence failed for CO
62,89,3199.2671377973843,2.477076355991714e+23,10.234,7.7596853002947,2,successful,True,0,59.4958108308123,
62,90,3199.2671377973843,2.848035868435793e+23,5.12,7.969573181917361,1,successful,True,0,62.125776123959795,
62,91,3199.2671377973843,3.2745491628777314e+23,5.12,8.186775137004195,1,successful,True,0,64.84204781044178,
62,92,3199.2671377973843,3.764935806792487e+23,5.12,8.410538216738166,1,successful,True,0,67.63260701806385,
62,93,3199.2671377973843,4.328761281083061e+23,5.12,8.639271591498112,1,successful,True,0,70.4741992902643,
62,94,3199.2671377973843,4.977023564332094e+23,5.12,8.871018378505644,1,successful,True,0,73.33829330336214,
62,95,3199.2671377973843,5.72236765935022e+23,5.12,9.104090346419285,1,successful,True,0,76.19917306351383,
62,96,3199.2671377973843,6.57933224657571e+23,5.12,9.337583271841801,1,successful,True,0,79.04051521197015,
62,97,3199.2671377973843,7.56463327554629e+23,5.12,9.571544764932801,1,successful,True,0,81.85748097451663,
62,98,3199.2671377973843,8.6974900261778e+23,5.12,9.80677673625649,1,successful,True,0,84.65406879632998,
62,99,3199.2671377973843,1e+24,5.12,10.044487631754107,1,successful,True,0,87.4384898266398,
63,0,3511.1917342151346,1e+18,5.12,728.4659002043777,1,successful,True,0,0.00012924628866668237,
63,1,3511.1917342151346,1.1497569953977403e+18,5.12,728.2870906773061,1,successful,True,0,0.0001487626649313691,
63,2,3511.1917342151346,1.3219411484660288e+18,5.12,728.0987560908126,1,successful,True,0,0.00017122998187336878,
63,3,3511.1917342151346,1.5199110829529393e+18,5.12,727.8994596085341,1,successful,True,0,0.00019709573784034863,
63,4,3511.1917342151346,1.747528400007683e+18,5.12,727.6875655350727,1,successful,True,0,0.0002268756899695201,
63,5,3511.1917342151346,2.0092330025650542e+18,5.12,727.4612284265768,1,successful,True,0,0.0002611643468751225,
63,6,3511.1917342151346,2.310129700083158e+18,5.12,727.2182635745853,1,successful,True,0,0.00030064736191192336,
63,7,3511.1917342151346,2.6560877829466947e+18,5.12,726.9562088481796,1,successful,True,0,0.000346115512605471,
63,8,3511.1917342151346,3.0538555088334126e+18,5.12,726.6722285707209,1,successful,True,0,0.0003984812289607137,
63,9,3511.1917342151346,3.511191734215142e+18,5.12,726.3630571965346,1,successful,True,0,0.0004587977225502779,
63,10,3511.1917342151346,4.0370172585965496e+18,5.12,726.0249407943838,1,successful,True,0,0.0005282812320887238,
63,11,3511.1917342151346,4.641588833612792e+18,5.12,725.6535593109581,1,successful,True,0,0.0006083369936731722,
63,12,3511.1917342151346,5.336699231206302e+18,5.12,725.2439320007576,1,successful,True,0,0.0007005896230414262,
63,13,3511.1917342151346,6.135907273413189e+18,5.12,724.7903583240707,1,successful,True,0,0.0008069184145365593,
63,14,3511.1917342151346,7.054802310718631e+18,5.12,724.2862977796635,1,successful,True,0,0.0009294989363632921,
63,15,3511.1917342151346,8.111308307896889e+18,5.12,723.724198004366,1,successful,True,0,0.0010708522726093044,
63,16,3511.1917342151346,9.32603346883218e+18,5.12,723.0953754026859,1,successful,True,0,0.001233902660264133,
63,17,3511.1917342151346,1.0722672220103254e+19,5.12,722.3898718195219,1,successful,True,0,0.0014220455778568774,
63,18,3511.1917342151346,1.2328467394420634e+19,5.12,721.5962991859307,1,successful,True,0,0.0016392282497730345,
63,19,3511.1917342151346,1.4174741629268077e+19,5.12,720.7014686027136,1,successful,True,0,0.001890048026765902,
63,20,3511.1917342151346,1.62975083462064e+19,5.12,719.6902864837919,1,successful,True,0,0.00217986648913534,
63,21,3511.1917342151346,1.8738174228603867e+19,5.12,718.5454150214213,1,successful,True,0,0.0025149490794960055,
63,22,3511.1917342151346,2.1544346900318777e+19,5.12,717.2469788177518,1,successful,True,0,0.002902632453782341,
63,23,3511.1917342151346,2.4770763559917138e+19,5.12,715.7720727301989,1,successful,True,0,0.003351531285787378,
63,24,3511.1917342151346,2.848035868435793e+19,5.12,714.0944752499819,1,successful,True,0,0.003871785220541052,
63,25,3511.1917342151346,3.2745491628777316e+19,5.12,712.1840553968249,1,successful,True,0,0.004475368663949452,
63,26,3511.1917342151346,3.764935806792456e+19,5.12,710.0063072735718,1,successful,True,0,0.005176468732897649,
63,27,3511.1917342151346,4.328761281083062e+19,5.12,706.8721898186611,1,successful,True,0,0.006022180382317269,
63,28,3511.1917342151346,4.9770235643320934e+19,5.12,702.8738731901688,1,successful,True,0,0.007039473836594217,
63,29,3511.1917342151346,5.72236765935022e+19,5.12,698.4713141840621,1,successful,True,0,0.008237838936041908,
63,30,3511.1917342151346,6.579332246575709e+19,5.12,692.3012722108839,1,successful,True,0,0.00975175370732607,
63,31,3511.1917342151346,7.56463327554629e+19,5.12,683.8575151790989,1,successful,True,0,0.011707474912271568,
63,32,3511.1917342151346,8.697490026177798e+19,5.12,674.6180973894827,1,successful,True,0,0.014085109110320314,
63,33,3511.1917342151346,1e+20,5.12,664.4700350376079,1,successful,True,0,0.01698706226446182,
63,34,3511.1917342151346,1.1497569953977403e+20,5.12,653.2821233063268,1,successful,True,0,0.0205451138286901,
63,35,3511.1917342151346,1.3219411484660287e+20,5.12,640.9007214721978,1,successful,True,0,0.024930865673550563,
63,36,3511.1917342151346,1.5199110829529268e+20,5.12,627.1488516432996,1,successful,True,0,0.03036999110641025,
63,37,3511.1917342151346,1.747528400007683e+20,5.12,611.8170405180281,1,successful,True,0,0.03716436543633033,
63,38,3511.1917342151346,2.009233002565054e+20,5.12,594.7630317380285,1,successful,True,0,0.04572943798778928,
63,39,3511.1917342151346,2.310129700083158e+20,5.12,575.8820871931888,1,successful,True,0,0.05664400796582294,
63,40,3511.1917342151346,2.6560877829466948e+20,5.12,554.6189822732065,1,successful,True,0,0.07070099575169575,
63,41,3511.1917342151346,3.053855508833413e+20,5.12,530.5756448621667,1,successful,True,0,0.08906441797066084,
63,42,3511.1917342151346,3.5111917342151416e+20,5.12,489.30947940802076,1,successful,True,0,0.12316590650392849,
63,43,3511.1917342151346,4.03701725859655e+20,5.12,427.02019281306667,1,successful,True,0,0.19034743006671884,
63,44,3511.1917342151346,4.641588833612792e+20,5.12,327.80396487456767,1,successful,True,0,0.36026547087824556,
63,45,3511.1917342151346,5.336699231206302e+20,5.12,10.032090378904526,1,successful,True,0,35.86512752791719,
63,46,3511.1917342151346,6.135907273413189e+20,5.12,9.705679566236999,1,successful,True,0,40.52047553627605,
63,47,3511.1917342151346,7.054802310718631e+20,5.12,9.48530404716486,1,successful,True,0,44.622984106936606,
63,48,3511.1917342151346,8.11130830789689e+20,5.12,9.328148979092452,1,successful,True,0,48.22298278659289,
63,49,3511.1917342151346,9.32603346883218e+20,5.12,9.207575271278614,1,successful,True,0,51.34763404438548,
63,50,3511.1917342151346,1.0722672220103254e+21,5.12,9.105382339218549,1,successful,True,0,54.00264299917107,
63,51,3511.1917342151346,1.2328467394420634e+21,5.12,9.007779775192345,1,successful,True,0,56.17677069554605,
63,52,3511.1917342151346,1.4174741629268077e+21,5.12,8.898481460544065,1,successful,True,0,57.8508714588893,
63,53,3511.1917342151346,1.6297508346206403e+21,5.12,8.778744975941734,1,successful,True,0,58.96757059922446,
63,54,3511.1917342151346,1.8738174228603868e+21,5.12,8.639456435799755,1,successful,True,0,59.495277666179355,
63,55,3511.1917342151346,2.154434690031878e+21,5.12,8.473414645706015,1,successful,True,0,59.396243592493235,
63,56,3511.1917342151346,2.477076355991714e+21,5.12,8.27510052618787,1,successful,True,0,58.634627404196195,
63,57,3511.1917342151346,2.848035868435793e+21,5.12,8.040766233418816,1,successful,True,0,57.1851729389364,
63,58,3511.1917342151346,3.2745491628777317e+21,5.12,7.768762837989417,1,successful,True,0,55.043022930282575,
63,59,3511.1917342151346,3.7649358067924557e+21,5.12,7.460056929420087,1,successful,True,0,52.23477538792398,
63,60,3511.1917342151346,4.3287612810830613e+21,5.12,7.118663240501632,1,successful,True,0,48.82884439887754,
